SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014
50,3,6,21,61,Kentucky,Edmonson County,12161,12161,12192,12267,12130,12082,12013
50,3,6,21,63,Kentucky,Elliott County,7852,7852,7884,7916,7748,7686,7672
50,3,6,21,65,Kentucky,Estill County,14672,14672,14697,14636,14486,14470,14447
50,3,6,21,67,Kentucky,Fayette County,295803,295803,296695,301213,305251,308411,310797
50,3,6,21,69,Kentucky,Fleming County,14348,14355,14394,14486,14532,14567,14545
50,3,6,21,71,Kentucky,Floyd County,39451,39451,39946,39797,39141,38443,38108
50,3,6,21,73,Kentucky,Franklin County,49285,49285,49319,49307,49379,49661,49880
50,3,6,21,75,Kentucky,Fulton County,6813,6813,6825,6730,6547,6385,6265
50,3,6,21,77,Kentucky,Gallatin County,8589,8589,8608,8576,8491,8504,8589
50,3,6,21,79,Kentucky,Garrard County,16912,16912,16933,16806,16922,16883,16858
50,3,6,21,81,Kentucky,Grant County,24662,24662,24682,24713,24491,24576,24875
50,3,6,21,83,Kentucky,Graves County,37121,37121,37207,37513,37535,37380,37618
50,3,6,21,85,Kentucky,Grayson County,25746,25746,25791,25787,25865,26033,26194
50,3,6,21,87,Kentucky,Green County,11258,11260,11228,11204,11300,11157,11043
50,3,6,21,89,Kentucky,Greenup County,36910,36914,36909,36850,36718,36496,36308
50,3,6,21,91,Kentucky,Hancock County,8565,8565,8556,8604,8671,8686,8753
50,3,6,21,93,Kentucky,Hardin County,105543,105549,106995,107440,107052,108073,108266
50,3,6,21,95,Kentucky,Harlan County,29278,29278,29238,29177,28616,28527,28163
50,3,6,21,97,Kentucky,Harrison County,18846,18849,18819,18679,18592,18532,18592
50,3,6,21,99,Kentucky,Hart County,18199,18199,18218,18348,18433,18539,18597
50,3,6,21,101,Kentucky,Henderson County,46250,46250,46270,46384,46462,46389,46467
50,3,6,21,103,Kentucky,Henry County,15416,15416,15407,15382,15342,15431,15572
50,3,6,21,105,Kentucky,Hickman County,4902,4902,4883,4823,4764,4748,4734
50,3,6,21,107,Kentucky,Hopkins County,46920,46920,46890,46896,46702,46556,46376
50,3,6,21,109,Kentucky,Jackson County,13494,13494,13491,13397,13298,13376,13289
50,3,6,21,111,Kentucky,Jefferson County,741096,741096,742227,746562,751327,757282,760026
50,3,6,21,113,Kentucky,Jessamine County,48586,48586,48678,48865,49563,50084,50815
50,3,6,21,115,Kentucky,Johnson County,23356,23358,23385,23424,23415,23464,23262
50,3,6,21,117,Kentucky,Kenton County,159720,159721,160023,160583,161671,163367,163929
50,3,6,21,119,Kentucky,Knott County,16346,16346,16361,16290,16087,16064,15892
50,3,6,21,121,Kentucky,Knox County,31883,31883,31867,32081,31700,31837,31798
50,3,6,21,123,Kentucky,Larue County,14193,14193,14199,14206,14085,14076,14180
50,3,6,21,125,Kentucky,Laurel County,58849,58849,59017,59377,59587,59681,60015
50,3,6,21,127,Kentucky,Lawrence County,15860,15858,15879,15908,15827,15832,15804
50,3,6,21,129,Kentucky,Lee County,7887,7889,7714,7791,7646,7659,7594
50,3,6,21,131,Kentucky,Leslie County,11310,11310,11290,11281,11144,11005,10918
50,3,6,21,133,Kentucky,Letcher County,24519,24519,24571,24436,23946,23513,23359
50,3,6,21,135,Kentucky,Lewis County,13870,13872,13854,13864,13842,13799,13880
50,3,6,21,137,Kentucky,Lincoln County,24742,24754,24756,24709,24408,24413,24445
50,3,6,21,139,Kentucky,Livingston County,9519,9519,9538,9505,9447,9368,9359
50,3,6,21,141,Kentucky,Logan County,26835,26835,26853,26828,26703,26968,26867
50,3,6,21,143,Kentucky,Lyon County,8314,8319,8319,8428,8437,8463,8430
50,3,6,21,145,Kentucky,McCracken County,65565,65565,65566,65818,65645,65380,65316
50,3,6,21,147,Kentucky,McCreary County,18306,18306,18271,18255,18035,17941,17863
50,3,6,21,149,Kentucky,McLean County,9531,9531,9516,9524,9520,9513,9478
50,3,6,21,151,Kentucky,Madison County,82916,82916,83868,84829,85206,86181,87340
50,3,6,21,153,Kentucky,Magoffin County,13333,13333,13313,13215,13030,12907,12913
50,3,6,21,155,Kentucky,Marion County,19820,19820,19811,20030,19990,19985,20007
50,3,6,21,157,Kentucky,Marshall County,31448,31448,31458,31264,31268,31173,30953
50,3,6,21,159,Kentucky,Martin County,12929,12929,12890,12875,12763,12683,12537
50,3,6,21,161,Kentucky,Mason County,17490,17490,17508,17544,17463,17309,17166
50,3,6,21,163,Kentucky,Meade County,28602,28597,28703,29649,29276,29246,29139
50,3,6,21,165,Kentucky,Menifee County,6306,6306,6355,6406,6314,6323,6287
50,3,6,21,167,Kentucky,Mercer County,21331,21331,21340,21265,21343,21286,21319
50,3,6,21,169,Kentucky,Metcalfe County,10099,10099,10119,10071,9983,9963,9990
50,3,6,21,171,Kentucky,Monroe County,10963,10963,10977,10918,10859,10725,10704
50,3,6,21,173,Kentucky,Montgomery County,26499,26499,26534,26746,26880,27282,27474
50,3,6,21,175,Kentucky,Morgan County,13923,13923,13752,13727,13480,13349,13303
50,3,6,21,177,Kentucky,Muhlenberg County,31499,31499,31642,31505,31359,31244,31207
50,3,6,21,179,Kentucky,Nelson County,43437,43437,43604,44013,44351,44492,44812
50,3,6,21,181,Kentucky,Nicholas County,7135,7128,7127,7100,7029,7022,7041
50,3,6,21,183,Kentucky,Ohio County,23842,23842,23842,23985,24011,23967,23977
50,3,6,21,185,Kentucky,Oldham County,60316,60316,60408,60782,61423,62454,63490
50,3,6,21,187,Kentucky,Owen County,10841,10838,10842,10818,10761,10634,10645
50,3,6,21,189,Kentucky,Owsley County,4755,4755,4777,4832,4694,4618,4508
50,3,6,21,191,Kentucky,Pendleton County,14877,14876,14922,14669,14547,14579,14493
50,3,6,21,193,Kentucky,Perry County,28712,28712,28703,28739,28279,27986,27597
50,3,6,21,195,Kentucky,Pike County,65024,65024,65239,65162,64563,63902,63034
50,3,6,21,197,Kentucky,Powell County,12613,12613,12665,12643,12495,12522,12434
50,3,6,21,199,Kentucky,Pulaski County,63063,63063,63177,63386,63448,63688,63825
50,3,6,21,201,Kentucky,Robertson County,2282,2282,2274,2288,2215,2220,2197
50,3,6,21,203,Kentucky,Rockcastle County,17056,17056,17066,17111,17069,16755,16826
50,3,6,21,205,Kentucky,Rowan County,23333,23333,23337,23496,23414,23524,23655
50,3,6,21,207,Kentucky,Russell County,17565,17568,17556,17661,17541,17698,17774
50,3,6,21,209,Kentucky,Scott County,47173,47173,47453,48039,49028,50033,51284
50,3,6,21,211,Kentucky,Shelby County,42074,42074,42267,42902,43603,44259,44875
50,3,6,21,213,Kentucky,Simpson County,17327,17327,17337,17305,17559,17728,17826
50,3,6,21,215,Kentucky,Spencer County,17061,17061,17114,17351,17409,17554,17668
50,3,6,21,217,Kentucky,Taylor County,24512,24512,24802,24997,25049,25190,25257
50,3,6,21,219,Kentucky,Todd County,12460,12460,12426,12427,12640,12484,12520
50,3,6,21,221,Kentucky,Trigg County,14339,14334,14346,14202,14392,14302,14142
50,3,6,21,223,Kentucky,Trimble County,8809,8809,8805,8806,8842,8842,8786
50,3,6,21,225,Kentucky,Union County,15007,15007,15293,15283,15119,15101,15165
50,3,6,21,227,Kentucky,Warren County,113792,113781,114234,115304,117185,118664,120460
50,3,6,21,229,Kentucky,Washington County,11717,11717,11728,11875,11882,11912,11959
50,3,6,21,231,Kentucky,Wayne County,20813,20813,20840,20880,20775,20659,20486
50,3,6,21,233,Kentucky,Webster County,13621,13621,13602,13550,13479,13401,13236
50,3,6,21,235,Kentucky,Whitley County,35637,35637,35681,35509,35505,35586,35503
50,3,6,21,237,Kentucky,Wolfe County,7355,7355,7349,7359,7188,7253,7214
50,3,6,21,239,Kentucky,Woodford County,24939,24939,25005,24893,25039,25254,25563
40,3,7,22,0,Louisiana,Louisiana,4533372,4533479,4545581,4575972,4604744,4629284,4649676
50,3,7,22,1,Louisiana,Acadia Parish,61773,61773,61861,61766,61873,62169,62486
50,3,7,22,3,Louisiana,Allen Parish,25764,25764,25743,25750,25613,25635,25713
50,3,7,22,5,Louisiana,Ascension Parish,107215,107194,107863,110041,112173,114432,117029
50,3,7,22,7,Louisiana,Assumption Parish,23421,23421,23360,23187,23073,23196,23034
50,3,7,22,9,Louisiana,Avoyelles Parish,42073,42073,42110,41836,41602,41327,41145
50,3,7,22,11,Louisiana,Beauregard Parish,35654,35654,35824,36046,36254,36223,36198
50,3,7,22,13,Louisiana,Bienville Parish,14353,14353,14334,14234,14163,13995,13885
50,3,7,22,15,Louisiana,Bossier Parish,116979,116979,117601,120003,123073,123848,125064
50,3,7,22,17,Louisiana,Caddo Parish,254969,254969,255609,256942,257328,255164,252603
50,3,7,22,19,Louisiana,Calcasieu Parish,192768,192770,193170,193907,194653,195782,197204
50,3,7,22,21,Louisiana,Caldwell Parish,10132,10132,10131,10081,10000,9933,9894
50,3,7,22,23,Louisiana,Cameron Parish,6839,6859,6899,6685,6623,6679,6679
50,3,7,22,25,Louisiana,Catahoula Parish,10407,10407,10380,10317,10250,10266,10151
50,3,7,22,27,Louisiana,Claiborne Parish,17195,17195,17155,16953,16861,16702,16412
50,3,7,22,29,Louisiana,Concordia Parish,20822,20822,20833,20823,20446,20475,20466
50,3,7,22,31,Louisiana,De Soto Parish,26656,26656,26733,26820,27035,27112,27142
50,3,7,22,33,Louisiana,East Baton Rouge Parish,440171,440178,440854,441518,444296,445279,446042
50,3,7,22,35,Louisiana,East Carroll Parish,7759,7759,7735,7674,7578,7537,7487
50,3,7,22,37,Louisiana,East Feliciana Parish,20267,20263,20178,20155,19970,19705,19813
50,3,7,22,39,Louisiana,Evangeline Parish,33984,33984,33967,33821,33657,33746,33700
50,3,7,22,41,Louisiana,Franklin Parish,20767,20767,20836,20788,20613,20545,20441
50,3,7,22,43,Louisiana,Grant Parish,22309,22309,22340,22364,22376,22351,22384
50,3,7,22,45,Louisiana,Iberia Parish,73240,73240,73272,73543,73916,74030,73913
50,3,7,22,47,Louisiana,Iberville Parish,33387,33407,33395,33367,33350,33438,33327
50,3,7,22,49,Louisiana,Jackson Parish,16274,16274,16292,16346,16236,16128,15994
50,3,7,22,51,Louisiana,Jefferson Parish,432552,432552,432767,434056,434575,435524,435716
50,3,7,22,53,Louisiana,Jefferson Davis Parish,31594,31594,31639,31586,31439,31321,31477
50,3,7,22,55,Louisiana,Lafayette Parish,221578,221578,222152,224257,227055,231310,235644
50,3,7,22,57,Louisiana,Lafourche Parish,96318,96592,96699,97008,97125,97325,98020
50,3,7,22,59,Louisiana,LaSalle Parish,14890,14890,14910,14943,14858,14820,14839
50,3,7,22,61,Louisiana,Lincoln Parish,46735,46735,46868,47055,47146,47528,47617
50,3,7,22,63,Louisiana,Livingston Parish,128026,128040,128689,130180,131944,134238,135751
50,3,7,22,65,Louisiana,Madison Parish,12093,12099,12104,11973,12194,11927,11843
50,3,7,22,67,Louisiana,Morehouse Parish,27979,27979,27888,27482,27431,27035,26760
50,3,7,22,69,Louisiana,Natchitoches Parish,39566,39566,39509,39517,39461,39140,39166
50,3,7,22,71,Louisiana,Orleans Parish,343829,343829,347987,360877,370167,379006,384320
50,3,7,22,73,Louisiana,Ouachita Parish,153720,153720,153950,154619,155350,156182,156325
50,3,7,22,75,Louisiana,Plaquemines Parish,23042,23042,23118,23639,23901,23620,23447
50,3,7,22,77,Louisiana,Pointe Coupee Parish,22802,22802,22767,22828,22711,22443,22406
50,3,7,22,79,Louisiana,Rapides Parish,131613,131613,131787,132055,132111,132552,132488
50,3,7,22,81,Louisiana,Red River Parish,9091,9091,9064,9054,9027,8871,8669
50,3,7,22,83,Louisiana,Richland Parish,20725,20725,20756,20908,20923,20900,20740
50,3,7,22,85,Louisiana,Sabine Parish,24233,24233,24237,24433,24306,24257,24199
50,3,7,22,87,Louisiana,St. Bernard Parish,35897,35897,36796,39489,41498,43380,44409
50,3,7,22,89,Louisiana,St. Charles Parish,52780,52887,52868,52407,52437,52622,52745
50,3,7,22,91,Louisiana,St. Helena Parish,11203,11203,11171,11014,11032,10851,10619
50,3,7,22,93,Louisiana,St. James Parish,22102,22102,22030,21842,21698,21700,21638
50,3,7,22,95,Louisiana,St. John the Baptist Parish,45924,45817,45652,45082,44753,43619,43745
50,3,7,22,97,Louisiana,St. Landry Parish,83384,83384,83500,83426,83483,83472,83709
50,3,7,22,99,Louisiana,St. Martin Parish,52160,52160,52275,52863,52716,52946,53315
50,3,7,22,101,Louisiana,St. Mary Parish,54650,54650,54562,54136,53526,53533,53162
50,3,7,22,103,Louisiana,St. Tammany Parish,233740,233737,234576,236843,239346,242478,245829
50,3,7,22,105,Louisiana,Tangipahoa Parish,121097,121101,121572,122727,123767,125508,127049
50,3,7,22,107,Louisiana,Tensas Parish,5252,5252,5235,5096,4971,4907,4830
50,3,7,22,109,Louisiana,Terrebonne Parish,111860,111584,111522,111618,111731,112638,113328
50,3,7,22,111,Louisiana,Union Parish,22721,22782,22835,22771,22535,22436,22539
50,3,7,22,113,Louisiana,Vermilion Parish,57999,57999,58090,58248,58660,59308,59616
50,3,7,22,115,Louisiana,Vernon Parish,52334,52334,52752,52334,54176,52828,52132
50,3,7,22,117,Louisiana,Washington Parish,47168,47171,47119,47164,46664,46384,46286
50,3,7,22,119,Louisiana,Webster Parish,41207,41207,41218,41256,40943,40701,40333
50,3,7,22,121,Louisiana,West Baton Rouge Parish,23788,23788,23949,24079,24068,24555,25085
50,3,7,22,123,Louisiana,West Carroll Parish,11604,11604,11584,11527,11506,11467,11525
50,3,7,22,125,Louisiana,West Feliciana Parish,15625,15625,15625,15475,15449,15468,15406
50,3,7,22,127,Louisiana,Winn Parish,15313,15313,15284,15138,15049,14787,14743
40,1,1,23,0,Maine,Maine,1328361,1328361,1327361,1327930,1328592,1328702,1330089
50,1,1,23,1,Maine,Androscoggin County,107702,107702,107661,107353,107506,107391,107440
50,1,1,23,3,Maine,Aroostook County,71870,71871,71704,71330,70744,70039,69447
50,1,1,23,5,Maine,Cumberland County,281674,281673,281390,282651,284050,285866,287797
50,1,1,23,7,Maine,Franklin County,30768,30768,30704,30701,30627,30519,30296
50,1,1,23,9,Maine,Hancock County,54418,54420,54353,54532,54536,54790,54696
50,1,1,23,11,Maine,Kennebec County,122151,122151,122053,121727,121586,121056,121112
50,1,1,23,13,Maine,Knox County,39736,39736,39707,39684,39608,39588,39676
50,1,1,23,15,Maine,Lincoln County,34457,34457,34382,34269,34195,34170,34170
50,1,1,23,17,Maine,Oxford County,57833,57831,57785,57778,57496,57290,57238
50,1,1,23,19,Maine,Penobscot County,153923,153920,153831,153799,153612,153479,153414
50,1,1,23,21,Maine,Piscataquis County,17535,17535,17540,17353,17260,17176,17026
50,1,1,23,23,Maine,Sagadahoc County,35293,35293,35221,35097,35114,35034,35045
50,1,1,23,25,Maine,Somerset County,52228,52228,52227,51909,51829,51680,51163
50,1,1,23,27,Maine,Waldo County,38786,38786,38797,38806,38889,38975,39051
50,1,1,23,29,Maine,Washington County,32856,32856,32810,32694,32485,32186,31808
50,1,1,23,31,Maine,York County,197131,197134,197196,198247,199055,199463,200710
40,3,5,24,0,Maryland,Maryland,5773552,5773785,5788101,5843833,5891819,5938737,5976407
50,3,5,24,1,Maryland,Allegany County,75087,75087,74988,74527,73883,73531,72952
50,3,5,24,3,Maryland,Anne Arundel County,537656,537656,539174,544976,550715,556348,560133
50,3,5,24,5,Maryland,Baltimore County,805029,804973,806233,813136,818425,823883,826925
50,3,5,24,9,Maryland,Calvert County,88737,88737,88940,89272,89661,90480,90613
50,3,5,24,11,Maryland,Caroline County,33066,33066,33068,32919,32628,32642,32538
50,3,5,24,13,Maryland,Carroll County,167134,167138,167220,167260,167190,167494,167830
50,3,5,24,15,Maryland,Cecil County,101108,101108,101160,101653,101822,101999,102383
50,3,5,24,17,Maryland,Charles County,146551,146551,147118,149242,150791,152900,154747
50,3,5,24,19,Maryland,Dorchester County,32618,32618,32681,32712,32488,32612,32578
50,3,5,24,21,Maryland,Frederick County,233385,233385,234172,237338,239668,241414,243675
50,3,5,24,23,Maryland,Garrett County,30097,30097,30087,30107,29901,29950,29679
50,3,5,24,25,Maryland,Harford County,244826,244826,245205,246725,248696,249415,250105
50,3,5,24,27,Maryland,Howard County,287085,287085,288605,293839,299685,304934,309284
50,3,5,24,29,Maryland,Kent County,20197,20197,20212,20251,19999,19799,19820
50,3,5,24,31,Maryland,Montgomery County,971777,971806,975934,992738,1006547,1019767,1030447
50,3,5,24,33,Maryland,Prince George's County,863420,863519,865905,875524,883764,894199,904430
50,3,5,24,35,Maryland,Queen Anne's County,47798,47798,47871,48380,48570,48572,48804
50,3,5,24,37,Maryland,St. Mary's County,105151,105151,105740,107757,108999,109484,110382
50,3,5,24,39,Maryland,Somerset County,26470,26470,26483,26352,26153,26139,25859
50,3,5,24,41,Maryland,Talbot County,37782,37782,37864,37954,38062,37949,37643
50,3,5,24,43,Maryland,Washington County,147430,147430,147749,148814,149162,149266,149573
50,3,5,24,45,Maryland,Wicomico County,98733,98733,98899,100010,100472,100961,101539
50,3,5,24,47,Maryland,Worcester County,51454,51451,51476,51458,51588,51595,51675
50,3,5,24,510,Maryland,Baltimore city,620961,621121,621317,620889,622950,623404,622793
40,1,1,25,0,Massachusetts,Massachusetts,6547629,6547817,6564073,6612270,6655829,6708874,6745408
50,1,1,25,1,Massachusetts,Barnstable County,215888,215888,215903,215335,214845,214836,214914
50,1,1,25,3,Massachusetts,Berkshire County,131219,131272,131310,130575,130230,129489,128715
50,1,1,25,5,Massachusetts,Bristol County,548285,548285,549076,549125,550765,552167,554194
50,1,1,25,7,Massachusetts,Dukes County,16535,16535,16553,16679,16796,17190,17356
50,1,1,25,9,Massachusetts,Essex County,743159,743175,745478,751550,756763,764093,769091
50,1,1,25,11,Massachusetts,Franklin County,71372,71372,71317,71624,71544,71155,70862
50,1,1,25,13,Massachusetts,Hampden County,463490,463625,464160,465963,466539,467414,468161
50,1,1,25,15,Massachusetts,Hampshire County,158080,158080,159266,160112,160351,160970,160939
50,1,1,25,17,Massachusetts,Middlesex County,1503085,1503126,1506852,1523671,1540192,1558131,1570315
50,1,1,25,19,Massachusetts,Nantucket County,10172,10172,10154,10148,10342,10568,10856
50,1,1,25,21,Massachusetts,Norfolk County,670850,670743,672645,677943,682749,688709,692254
50,1,1,25,23,Massachusetts,Plymouth County,494919,494915,495856,498269,499076,503636,507022
50,1,1,25,25,Massachusetts,Suffolk County,722023,722087,725319,737471,749504,760093,767254
50,1,1,25,27,Massachusetts,Worcester County,798552,798542,800184,803805,806133,810423,813475
40,2,3,26,0,Michigan,Michigan,9883640,9884133,9876498,9875736,9884781,9898193,9909877
50,2,3,26,1,Michigan,Alcona County,10942,10942,10885,10769,10599,10577,10454
50,2,3,26,3,Michigan,Alger County,9601,9601,9560,9551,9494,9515,9459
50,2,3,26,5,Michigan,Allegan County,111408,111408,111507,111552,111939,112485,113847
50,2,3,26,7,Michigan,Alpena County,29598,29598,29546,29356,29240,29081,28988
50,2,3,26,9,Michigan,Antrim County,23580,23580,23521,23404,23361,23289,23267
50,2,3,26,11,Michigan,Arenac County,15899,15899,15868,15634,15512,15451,15353
50,2,3,26,13,Michigan,Baraga County,8860,8860,8835,8813,8706,8688,8654
50,2,3,26,15,Michigan,Barry County,59173,59175,59080,58971,59073,59131,59281
50,2,3,26,17,Michigan,Bay County,107771,107771,107695,107477,107084,106936,106179
50,2,3,26,19,Michigan,Benzie County,17525,17525,17503,17433,17387,17406,17519
50,2,3,26,21,Michigan,Berrien County,156813,156817,156803,156544,156057,155321,155233
50,2,3,26,23,Michigan,Branch County,45248,45248,45164,43886,43756,43472,43545
50,2,3,26,25,Michigan,Calhoun County,136146,136148,135998,135282,134760,134830,134878
50,2,3,26,27,Michigan,Cass County,52293,52286,52197,52466,52054,51682,51608
50,2,3,26,29,Michigan,Charlevoix County,25949,25949,25910,26006,26039,26115,26121
50,2,3,26,31,Michigan,Cheboygan County,26152,26150,26083,25940,25774,25635,25675
50,2,3,26,33,Michigan,Chippewa County,38520,38673,38598,38897,38996,38679,38321
50,2,3,26,35,Michigan,Clare County,30926,30926,30995,30951,30780,30553,30652
50,2,3,26,37,Michigan,Clinton County,75382,75382,75388,76178,76426,77106,77297
50,2,3,26,39,Michigan,Crawford County,14074,14074,14044,14022,13985,13908,13745
50,2,3,26,41,Michigan,Delta County,37069,37069,37061,36934,36831,36819,36559
50,2,3,26,43,Michigan,Dickinson County,26168,26168,26157,26084,26228,26057,25957
50,2,3,26,45,Michigan,Eaton County,107759,107759,107757,107858,107968,108243,108579
50,2,3,26,47,Michigan,Emmet County,32694,32694,32657,32787,32895,33067,33204
50,2,3,26,49,Michigan,Genesee County,425790,425790,424976,421716,418058,415623,412895
50,2,3,26,51,Michigan,Gladwin County,25692,25692,25722,25839,25508,25514,25411
50,2,3,26,53,Michigan,Gogebic County,16427,16427,16394,16130,16050,15900,15737
50,2,3,26,55,Michigan,Grand Traverse County,86986,86986,86954,88141,89005,90024,90782
