Salon_BusinessID,Permit_Number,SalonName,Salon St No,SalonStName,Salon St Ext,Salon Neighborhood,Salon State,Salon Zip,Salon Closed,Services Nails,Services Tanning,Services Hair,Services Spa,Services Wax,Services Other,Number Tables,Number Baths,Salon_First_Visit,Salon_Last_Visit,Permit Start,Permit End,Application Date,Application Type,Previous Permit,Permit_Use and Occupancy,Permit_Flammable Storage,Permit_Salon BOC License,Permit_Cosmetologist Licenses,Permit_Ventilation,Permit_Work with BPHC,Permit Fee,Date Passed Inspection
903,2013N-00091,Wendy's Nail And Spa,615,Broadway,,South Boston,MA,2127,0,1,0,0,0,1,,6,6,08/30/2012 12:00:00 AM,,08/31/2013 12:00:00 AM,08/31/2014 12:00:00 AM,07/26/2013 12:00:00 AM,Renewal,2013N-00087,0,0,1,1,0,0,260,08/30/2012 12:00:00 AM
903,2014N-00120,Wendy's Nail And Spa,615,Broadway,,South Boston,MA,2127,0,1,0,0,0,1,,8,6,08/30/2012 12:00:00 AM,,09/01/2014 12:00:00 AM,09/01/2015 12:00:00 AM,08/21/2014 12:00:00 AM,Renewal,2013N-00091,0,0,1,1,0,0,300,
904,2012N-00084,PS Nail & Spa Salon,486,Centre,ST,Jamaica Plain,MA,2130,0,1,0,0,0,1,,6,6,08/28/2012 12:00:00 AM,,08/08/2012 12:00:00 AM,08/08/2013 12:00:00 AM,08/08/2012 12:00:00 AM,New,2012N-00084,1,1,1,1,1,0,260,08/06/2013 12:00:00 AM
904,2013N-00090,PS Nail & Spa Salon,486,Centre,ST,Jamaica Plain,MA,2130,0,1,0,0,0,1,,6,6,08/28/2012 12:00:00 AM,,08/09/2013 12:00:00 AM,08/09/2014 12:00:00 AM,07/26/2013 12:00:00 AM,Renewal,2012N-00084,0,1,1,1,0,0,260,08/06/2013 12:00:00 AM
904,2014N-00109,PS Nail & Spa Salon,486,Centre,ST,Jamaica Plain,MA,2130,0,1,0,0,0,1,,6,6,08/28/2012 12:00:00 AM,,08/10/2014 12:00:00 AM,08/10/2015 12:00:00 AM,07/30/2014 12:00:00 AM,Renewal,2013N-00090,0,0,1,1,0,0,260,
905,2012N-00067,Diego Salon,143,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,0,1,0,1,,2,2,08/21/2012 12:00:00 AM,,08/21/2012 12:00:00 AM,08/21/2013 12:00:00 AM,06/26/2012 12:00:00 AM,New,2012N-00067,1,1,1,1,1,0,100,08/14/2013 12:00:00 AM
905,2013N-00094,Diego Salon,143,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,0,1,0,1,,2,2,08/21/2012 12:00:00 AM,,08/22/2013 12:00:00 AM,08/22/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Renewal,2012N-00067,1,1,1,1,1,0,100,08/14/2013 12:00:00 AM
905,2014N-00105,Diego Salon,143,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,0,1,0,1,,2,2,08/21/2012 12:00:00 AM,,08/23/2014 12:00:00 AM,08/23/2015 12:00:00 AM,07/28/2014 12:00:00 AM,Renewal,2013N-00094,0,0,1,1,0,0,100,
906,2012N-00076,Giacomo Salon Inc.,539,Commonwealth,AV,Fenway,MA,2215,0,1,0,1,0,1,FACIALS,2,2,09/11/2012 12:00:00 AM,,09/11/2012 12:00:00 AM,09/11/2013 12:00:00 AM,07/17/2012 12:00:00 AM,New,2012N-00076,1,1,1,1,1,0,100,09/11/2012 12:00:00 AM
906,2013N-00164,Giacomo Salon Inc.,539,Commonwealth,AV,Fenway,MA,2215,0,1,0,1,0,1,FACIALS,2,2,09/11/2012 12:00:00 AM,,09/12/2013 12:00:00 AM,09/12/2014 12:00:00 AM,11/15/2013 12:00:00 AM,Renewal,2012N-00076,1,1,1,1,1,0,100,09/11/2012 12:00:00 AM
906,,Giacomo Salon Inc.,539,Commonwealth,AV,Fenway,MA,2215,0,1,0,1,0,1,FACIALS,,,09/11/2012 12:00:00 AM,,,,11/14/2013 12:00:00 AM,,,0,0,0,0,0,0,,09/11/2012 12:00:00 AM
907,2012N-00066,La Belle Nail Salon,100,South,ST,South End,MA,2111,0,1,0,0,0,1,,6,6,08/01/2012 12:00:00 AM,,08/01/2012 12:00:00 AM,08/01/2013 12:00:00 AM,06/20/2012 12:00:00 AM,New,2012N-00066,1,1,1,1,1,0,260,08/01/2012 12:00:00 AM
907,2013N-00139,La Belle Nail Salon,100,South,ST,South End,MA,2111,0,1,0,0,0,1,,6,6,08/01/2012 12:00:00 AM,,08/04/2013 12:00:00 AM,08/04/2014 12:00:00 AM,10/10/2013 12:00:00 AM,Renewal,2012N-00066,1,1,1,1,1,0,260,08/01/2012 12:00:00 AM
907,2014N-00108,La Belle Nail Salon,100,South,ST,South End,MA,2111,0,1,0,0,0,1,,6,6,08/01/2012 12:00:00 AM,,08/05/2014 12:00:00 AM,08/05/2015 12:00:00 AM,07/19/2014 12:00:00 AM,Renewal,2013N-00139,0,0,1,1,0,0,260,
908,2012N-00056,Solar Nails And Spa,150,Huntington,AV,Fenway,MA,2115,0,1,0,0,0,1,,5,3,,10/21/2013 12:00:00 AM,10/01/2012 12:00:00 AM,10/01/2013 12:00:00 AM,07/12/2012 12:00:00 AM,New,,1,1,1,1,1,0,180,10/01/2012 12:00:00 AM
908,2013N-00027,Solar Nails And Spa,150,Huntington,AV,Fenway,MA,2115,0,1,0,0,0,1,,5,3,,10/21/2013 12:00:00 AM,10/02/2013 12:00:00 AM,10/02/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Renewal,2012N-00056,1,1,1,1,1,0,180,10/01/2012 12:00:00 AM
908,2014N-00139,Solar Nails And Spa,150,Huntington,AV,Fenway,MA,2115,0,1,0,0,0,1,,4,4,,10/21/2013 12:00:00 AM,10/03/2014 12:00:00 AM,10/03/2015 12:00:00 AM,10/02/2014 12:00:00 AM,Renewal,2013N-00027,0,0,1,1,0,0,180,
909,2012N-00096,P.S. Style Nail Spa,148,Brookline,AV,Fenway,MA,2215,0,1,1,0,1,1,,5,5,,,10/09/2012 12:00:00 AM,10/09/2013 12:00:00 AM,09/12/2012 12:00:00 AM,New,,1,0,1,1,1,0,220,10/09/2012 12:00:00 AM
910,2012N-00088,"Tribe, Inc.",52,High,ST,North End-Downtown,MA,2110,1,1,0,1,0,1,,2,2,11/01/2012 12:00:00 AM,,11/01/2012 12:00:00 AM,11/01/2013 12:00:00 AM,08/20/2012 12:00:00 AM,New,2012N-00088,1,0,1,1,1,0,100,11/01/2012 12:00:00 AM
910,2013N-00137,"Tribe, Inc.",52,High,ST,North End-Downtown,MA,2110,1,1,0,1,0,1,,2,2,11/01/2012 12:00:00 AM,,11/02/2013 12:00:00 AM,11/02/2014 12:00:00 AM,10/15/2013 12:00:00 AM,Renewal,2012N-00088,1,1,1,1,1,0,,11/01/2012 12:00:00 AM
910,2014N-00142,"Tribe, Inc.",52,High,ST,North End-Downtown,MA,2110,1,1,0,1,0,1,,2,2,11/01/2012 12:00:00 AM,,11/03/2014 12:00:00 AM,11/03/2015 12:00:00 AM,10/16/2014 12:00:00 AM,Renewal,2013N-00137,0,0,1,1,0,0,100,
911,2012N-00081,Stilisti,138,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,0,1,0,1,,1,1,,,11/14/2012 12:00:00 AM,11/14/2013 12:00:00 AM,08/01/2012 12:00:00 AM,New,,1,1,1,1,1,0,100,11/14/2012 12:00:00 AM
911,2013N-00171,Stilisti,138,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,0,1,0,1,,1,1,,,11/14/2013 12:00:00 AM,11/14/2014 12:00:00 AM,12/13/2013 12:00:00 AM,Renewal,,1,1,1,1,1,0,100,11/14/2012 12:00:00 AM
911,2014N-00166,Stilisti,138,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,0,1,0,1,,1,1,,,11/15/2014 12:00:00 AM,11/15/2015 12:00:00 AM,11/14/2014 12:00:00 AM,Renewal,2013N-00171,0,0,1,1,0,0,100,
912,,Romano's 1 Hair Salon,3,Beacon,ST,Allston-Brighton,MA,2134,0,1,0,1,0,1,,2,2,,,,,11/06/2012 12:00:00 AM,New,,1,1,1,1,1,0,,
913,2014N-00096,Exhale,2,Battery Wharf,,North End-Downtown,MA,2109,0,1,0,0,1,1,,2,4,,,08/17/2014 12:00:00 AM,08/17/2015 12:00:00 AM,07/11/2014 12:00:00 AM,Renewal,2013N-00100,0,0,1,1,0,0,140,08/20/2013 12:00:00 AM
914,2012N-00116,Ashmont Nails And Spa,1913,Dorchester,AV,South Dorchester,MA,2124,0,1,0,0,0,1,,4,6,11/28/2012 12:00:00 AM,10/03/2012 12:00:00 AM,11/28/2012 12:00:00 AM,11/28/2013 12:00:00 AM,10/03/2012 12:00:00 AM,New,,1,0,1,1,1,0,220,11/28/2012 12:00:00 AM
914,2014N-00183,Ashmont Nails And Spa,1913,Dorchester,AV,South Dorchester,MA,2124,0,1,0,0,0,1,,6,6,11/28/2012 12:00:00 AM,10/03/2012 12:00:00 AM,11/20/2014 12:00:00 AM,11/20/2015 12:00:00 AM,12/22/2014 12:00:00 AM,Renewal,2014N-00003,0,0,1,1,0,0,260,11/28/2012 12:00:00 AM
914,2014N-00003,Ashmont Nails And Spa,1913,Dorchester,AV,South Dorchester,MA,2124,0,1,0,0,0,1,,6,6,11/28/2012 12:00:00 AM,10/03/2012 12:00:00 AM,11/19/2013 12:00:00 AM,11/19/2014 12:00:00 AM,01/08/2014 12:00:00 AM,Renewal,,1,1,1,1,1,0,260,11/28/2012 12:00:00 AM
915,2012N-00135,"D.F. Nails, Inc.",623,Commonwealth,AV,Fenway,MA,2215,0,1,0,0,0,0,,4,3,11/27/2012 12:00:00 AM,,11/19/2012 12:00:00 AM,11/19/2013 12:00:00 AM,11/14/2012 12:00:00 AM,New,,1,1,1,1,1,0,160,11/27/2012 12:00:00 AM
915,2014N-00002,"D.F. Nails, Inc.",623,Commonwealth,AV,Fenway,MA,2215,0,1,0,0,0,0,,4,3,11/27/2012 12:00:00 AM,,11/20/2013 12:00:00 AM,11/20/2014 12:00:00 AM,01/04/2014 12:00:00 AM,Renewal,,1,1,1,1,1,0,160,11/27/2012 12:00:00 AM
915,2014N-00152,"D.F. Nails, Inc.",623,Commonwealth,AV,Fenway,MA,2215,0,1,0,0,0,0,,4,3,11/27/2012 12:00:00 AM,,11/21/2014 12:00:00 AM,11/21/2015 12:00:00 AM,11/04/2014 12:00:00 AM,Renewal,2014N-00002,0,0,1,1,0,0,460,
916,2012N-00138,Queen Bee Nails And Spa,579,Washington,ST,Allston-Brighton,MA,2135,0,1,0,0,0,1,,4,4,11/15/2012 12:00:00 AM,,11/30/2012 12:00:00 AM,11/30/2013 12:00:00 AM,11/21/2012 12:00:00 AM,Renewal,2011N-00025,1,0,0,1,1,0,180,11/15/2012 12:00:00 AM
916,2013N-00143,Queen Bee Nails And Spa,579,Washington,ST,Allston-Brighton,MA,2135,0,1,0,0,0,1,,6,4,11/15/2012 12:00:00 AM,,11/17/2013 12:00:00 AM,11/17/2014 12:00:00 AM,10/17/2013 12:00:00 AM,Renewal,2012N-00138,1,1,1,1,1,0,220,11/15/2012 12:00:00 AM
916,2014N-00146,Queen Bee Nails And Spa,579,Washington,ST,Allston-Brighton,MA,2135,0,1,0,0,0,1,,6,4,11/15/2012 12:00:00 AM,,,,10/21/2014 12:00:00 AM,Renewal,2013N-00143,0,0,0,0,0,0,,
916,,Queen Bee Nails And Spa,579,Washington,ST,Allston-Brighton,MA,2135,0,1,0,0,0,1,,,,11/15/2012 12:00:00 AM,,,,,,,0,0,0,0,0,0,,
917,2012N-00139,All Bright Nail And Spa,514,Cambridge,ST,Allston-Brighton,MA,2134,0,1,0,0,0,1,,6,4,12/12/2012 12:00:00 AM,,11/18/2012 12:00:00 AM,11/18/2013 12:00:00 AM,11/18/2012 12:00:00 AM,New,,1,1,1,1,1,0,220,12/12/2012 12:00:00 AM
917,2013N-00147,All Bright Nail And Spa,514,Cambridge,ST,Allston-Brighton,MA,2134,0,1,0,0,0,1,,6,4,12/12/2012 12:00:00 AM,,11/19/2013 12:00:00 AM,11/19/2014 12:00:00 AM,11/04/2013 12:00:00 AM,Renewal,,1,1,1,1,1,0,220,12/12/2012 12:00:00 AM
917,2014N-00143,All Bright Nail And Spa,514,Cambridge,ST,Allston-Brighton,MA,2134,0,1,0,0,0,1,,6,5,12/12/2012 12:00:00 AM,,11/20/2014 12:00:00 AM,11/20/2015 12:00:00 AM,10/17/2014 12:00:00 AM,Renewal,2013N-00147,0,0,0,0,0,0,240,
918,2012N-00143,Chuma's Model Academy And Beauty Salon,975,Saratoga,ST,East Boston,MA,2128,0,1,0,1,0,1,,2,1,10/09/2012 12:00:00 AM,,10/09/2012 12:00:00 AM,10/09/2013 12:00:00 AM,10/18/2012 12:00:00 AM,New,2012N-00143,1,1,1,1,1,0,100,10/09/2012 12:00:00 AM
918,2013N-00125,Chuma's Model Academy And Beauty Salon,975,Saratoga,ST,East Boston,MA,2128,0,1,0,1,0,1,,2,1,10/09/2012 12:00:00 AM,,10/10/2013 12:00:00 AM,10/10/2014 12:00:00 AM,10/07/2013 12:00:00 AM,Renewal,2012N-00143,1,1,1,1,1,0,100,10/09/2012 12:00:00 AM
919,2013N-00007,Style Center Salon,124,Meridian,ST,East Boston,MA,2128,0,1,1,1,0,1,,1,2,01/24/2013 12:00:00 AM,,01/24/2013 12:00:00 AM,01/24/2014 12:00:00 AM,01/07/2013 12:00:00 AM,New,,1,0,1,1,1,0,100,01/24/2013 12:00:00 AM
919,2014N-00034,Style Center Salon,124,Meridian,ST,East Boston,MA,2128,0,1,1,1,0,1,,2,2,01/24/2013 12:00:00 AM,,01/25/2014 12:00:00 AM,01/25/2015 12:00:00 AM,02/10/2014 12:00:00 AM,Renewal,2013N-00007,0,0,1,1,0,0,100,01/24/2013 12:00:00 AM
919,,Style Center Salon,124,Meridian,ST,East Boston,MA,2128,0,1,1,1,0,1,,,,01/24/2013 12:00:00 AM,,,,,,,0,0,0,0,0,0,,01/24/2013 12:00:00 AM
920,2012N-00085,El Coco International Inc,24,North,ST,North End-Downtown,MA,2109,0,1,0,1,1,1,,2,2,11/14/2012 12:00:00 AM,,11/14/2012 12:00:00 AM,11/14/2013 12:00:00 AM,08/07/2012 12:00:00 AM,New,,1,1,1,1,1,0,100,11/14/2012 12:00:00 AM
920,,El Coco International Inc,24,North,ST,North End-Downtown,MA,2109,0,1,0,1,1,1,,,,11/14/2012 12:00:00 AM,,,,,Renewal,2012N-00085,0,0,0,0,0,0,100,11/14/2012 12:00:00 AM
920,2013N-00179,El Coco International Inc,24,North,ST,North End-Downtown,MA,2109,0,1,0,1,1,1,,2,2,11/14/2012 12:00:00 AM,,11/15/2013 12:00:00 AM,11/15/2014 12:00:00 AM,02/20/2013 12:00:00 AM,Renewal,2012N-00085,1,1,1,1,1,0,100,11/14/2012 12:00:00 AM
921,2012N-00044,Jasmine Nails,312,Spring,ST,West Roxbury,MA,2132,0,1,0,0,0,1,,8,6,12/11/2012 12:00:00 AM,,12/11/2012 12:00:00 AM,12/11/2013 12:00:00 AM,01/25/2012 12:00:00 AM,New,,1,1,1,1,1,0,300,12/11/2012 12:00:00 AM
921,2014N-00001,Jasmine Nails,312,Spring,ST,West Roxbury,MA,2132,0,1,0,0,0,1,,8,6,12/11/2012 12:00:00 AM,,12/12/2013 12:00:00 AM,12/12/2014 12:00:00 AM,12/06/2013 12:00:00 AM,Renewal,2012N-00044,1,1,1,1,1,0,300,12/11/2012 12:00:00 AM
921,,Jasmine Nails,312,Spring,ST,West Roxbury,MA,2132,0,1,0,0,0,1,,,,12/11/2012 12:00:00 AM,,,,,Renewal,,0,0,0,0,0,0,,12/11/2012 12:00:00 AM
922,2012N-00127,Romanos 1 Hair Salon,3,Beacon,ST,Allston-Brighton,MA,2134,0,1,0,1,0,1,,2,2,11/09/2012 12:00:00 AM,,11/09/2012 12:00:00 AM,11/09/2013 12:00:00 AM,10/29/2012 12:00:00 AM,New,,1,1,1,1,1,0,,11/09/2012 12:00:00 AM
922,2013N-00156,Romanos 1 Hair Salon,3,Beacon,ST,Allston-Brighton,MA,2134,0,1,0,1,0,1,,2,2,11/09/2012 12:00:00 AM,,11/10/2013 12:00:00 AM,11/10/2014 12:00:00 AM,11/12/2013 12:00:00 AM,Renewal,2012N-00127,1,1,1,1,1,0,100,11/09/2012 12:00:00 AM
923,2012N-00077,West End Salon And Spa,68,Staniford,ST,Back Bay-Beacon Hill-West End,MA,2114,0,1,0,0,0,0,,2,1,09/06/2012 12:00:00 AM,,09/06/2012 12:00:00 AM,09/06/2013 12:00:00 AM,07/19/2012 12:00:00 AM,New,,1,0,1,1,1,0,100,09/12/2013 12:00:00 AM
923,2013N-00097,West End Salon And Spa,68,Staniford,ST,Back Bay-Beacon Hill-West End,MA,2114,0,1,0,0,0,0,,2,1,09/06/2012 12:00:00 AM,,09/07/2013 12:00:00 AM,09/07/2014 12:00:00 AM,08/12/2013 12:00:00 AM,Renewal,2012N-00077,1,1,1,1,1,0,100,09/12/2013 12:00:00 AM
923,2014N-00118,West End Salon And Spa,68,Staniford,ST,Back Bay-Beacon Hill-West End,MA,2114,0,1,0,0,0,0,,2,1,09/06/2012 12:00:00 AM,,09/08/2014 12:00:00 AM,09/08/2015 12:00:00 AM,08/13/2014 12:00:00 AM,Renewal,2013N-00097,0,0,1,1,0,0,100,
924,2012N-00064,Soleil Tan And Spa,708,Centre,ST,Jamaica Plain,MA,2130,0,1,1,1,0,1,,9,9,10/14/2012 12:00:00 AM,,07/12/2012 12:00:00 AM,07/12/2013 12:00:00 AM,07/10/2012 12:00:00 AM,New,,1,1,1,1,1,0,270,10/04/2012 12:00:00 AM
924,2013N-00106,Soleil Tan And Spa,708,Centre,ST,Jamaica Plain,MA,2130,0,1,1,1,0,1,,4,6,10/14/2012 12:00:00 AM,,07/13/2013 12:00:00 AM,07/13/2014 12:00:00 AM,08/27/2013 12:00:00 AM,Renewal,,1,1,1,1,1,0,990,10/04/2012 12:00:00 AM
924,2014N-00127,Soleil Tan And Spa,708,Centre,ST,Jamaica Plain,MA,2130,0,1,1,1,0,1,,6,6,10/14/2012 12:00:00 AM,,07/14/2014 12:00:00 AM,07/14/2015 12:00:00 AM,09/10/2014 12:00:00 AM,Renewal,2013N-00106,0,0,1,1,0,0,260,
924,,Soleil Tan And Spa,708,Centre,ST,Jamaica Plain,MA,2130,0,1,1,1,0,1,,,,10/14/2012 12:00:00 AM,,,,08/05/2014 12:00:00 AM,,,0,0,0,0,0,0,,
925,2012N-00129,Novo Visual Beauty Salon,40,Brooks,ST,Allston-Brighton,MA,2135,0,1,0,1,0,1,,2,2,11/30/2012 12:00:00 AM,,11/30/2012 12:00:00 AM,11/30/2013 12:00:00 AM,11/07/2012 12:00:00 AM,New,,1,1,1,1,1,0,100,11/30/2012 12:00:00 AM
925,2013N-00151,Novo Visual Beauty Salon,40,Brooks,ST,Allston-Brighton,MA,2135,0,1,0,1,0,1,,2,2,11/30/2012 12:00:00 AM,,12/01/2013 12:00:00 AM,12/01/2014 12:00:00 AM,11/08/2013 12:00:00 AM,Renewal,,1,1,1,1,1,0,100,11/30/2012 12:00:00 AM
925,2014N-00162,Novo Visual Beauty Salon,40,Brooks,ST,Allston-Brighton,MA,2135,0,1,0,1,0,1,,2,2,11/30/2012 12:00:00 AM,,12/02/2014 12:00:00 AM,12/02/2015 12:00:00 AM,11/14/2014 12:00:00 AM,Renewal,2013N-00151,0,0,1,1,0,0,100,
926,2012N-00009,House Of Nails,1020,Bennington,ST,East Boston,MA,2128,0,1,0,0,0,1,,10,4,08/07/2012 12:00:00 AM,,08/17/2012 12:00:00 AM,08/17/2013 12:00:00 AM,01/05/2012 12:00:00 AM,New,,1,1,1,1,1,0,300,03/22/2013 12:00:00 AM
926,2013N-00043,House Of Nails,1020,Bennington,ST,East Boston,MA,2128,0,1,0,0,0,1,,10,6,08/07/2012 12:00:00 AM,,08/18/2013 12:00:00 AM,08/18/2014 12:00:00 AM,03/22/2013 12:00:00 AM,Renewal,2012N-00009,1,1,1,1,1,0,340,03/22/2013 12:00:00 AM
926,2014N-00114,House Of Nails,1020,Bennington,ST,East Boston,MA,2128,0,1,0,0,0,1,,10,6,08/07/2012 12:00:00 AM,,08/19/2014 12:00:00 AM,08/19/2015 12:00:00 AM,08/12/2014 12:00:00 AM,Renewal,2013N-00043,0,0,1,1,0,0,340,
927,2012N-00091,Leeba Salon,75,Summer,ST,North End-Downtown,MA,2110,0,1,0,0,0,0,,1,1,12/14/2012 12:00:00 AM,,12/14/2012 12:00:00 AM,12/14/2013 12:00:00 AM,09/04/2012 12:00:00 AM,New,,1,0,1,1,0,0,100,09/14/2012 12:00:00 AM
927,,Leeba Salon,75,Summer,ST,North End-Downtown,MA,2110,0,1,0,0,0,0,,,,12/14/2012 12:00:00 AM,,,,12/03/2013 12:00:00 AM,,,0,0,0,0,0,0,,09/14/2012 12:00:00 AM
927,2013N-00163,Leeba Salon,75,Summer,ST,North End-Downtown,MA,2110,0,1,0,0,0,0,,1,1,12/14/2012 12:00:00 AM,,12/15/2013 12:00:00 AM,12/15/2014 12:00:00 AM,11/06/2013 12:00:00 AM,Renewal,2012N-00091,1,1,1,1,1,0,100,09/14/2012 12:00:00 AM
928,2012N-00144,Salon 44,44,Main,ST,Charlestown,MA,2129,0,1,1,1,0,1,,2,2,,,01/31/2013 12:00:00 AM,01/31/2014 12:00:00 AM,12/21/2013 12:00:00 AM,New,,1,1,1,1,1,0,100,01/31/2013 12:00:00 AM
928,2014N-00005,Salon 44,44,Main,ST,Charlestown,MA,2129,0,1,1,1,0,1,,2,2,,,02/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,01/14/2014 12:00:00 AM,Renewal,2012N-00144,0,0,1,1,0,0,100,01/31/2013 12:00:00 AM
929,2012N-00130,Ricardo's Infinity Hair Salon,391,Cambridge,ST,Allston-Brighton,MA,2134,0,1,0,1,0,1,,2,2,,,12/12/2012 12:00:00 AM,12/12/2013 12:00:00 AM,11/07/2012 12:00:00 AM,New,,1,1,1,1,1,0,100,12/12/2012 12:00:00 AM
929,2013N-00148,Ricardo's Infinity Hair Salon,391,Cambridge,ST,Allston-Brighton,MA,2134,0,1,0,1,0,1,,2,2,,,12/13/2013 12:00:00 AM,12/13/2014 12:00:00 AM,11/04/2013 12:00:00 AM,Renewal,032896,1,1,1,1,1,0,100,12/12/2012 12:00:00 AM
929,2014N-00155,Ricardo's Infinity Hair Salon,391,Cambridge,ST,Allston-Brighton,MA,2134,0,1,0,1,0,1,,1,2,,,12/14/2014 12:00:00 AM,12/14/2015 12:00:00 AM,11/10/2014 12:00:00 AM,Renewal,2013N-00148,0,0,0,0,0,0,100,
930,2013N-00047,Polish Nail Salon,12,Hyde Park,AV,Jamaica Plain,MA,2130,0,1,0,0,0,1,,4,5,04/22/2013 12:00:00 AM,03/11/2014 12:00:00 AM,04/22/2013 12:00:00 AM,04/22/2014 12:00:00 AM,04/11/2013 12:00:00 AM,New,,1,1,1,1,1,0,200,04/22/2013 12:00:00 AM
930,2014N-00055,Polish Nail Salon,12,Hyde Park,AV,Jamaica Plain,MA,2130,0,1,0,0,0,1,,6,5,04/22/2013 12:00:00 AM,03/11/2014 12:00:00 AM,04/23/2014 12:00:00 AM,04/23/2015 12:00:00 AM,03/12/2014 12:00:00 AM,Renewal,2013N-00047,1,1,1,1,1,0,240,04/22/2013 12:00:00 AM
931,2012N-00128,Xpress Spa Logan Airport American Airlines,1,Harborside,DR,East Boston,MA,2128,0,1,0,0,1,1,,5,3,,,11/08/2012 12:00:00 AM,11/08/2013 12:00:00 AM,11/07/2012 12:00:00 AM,New,,1,0,1,1,1,0,180,05/02/2013 12:00:00 AM
932,2013N-00013,Lisa's Nails & Skin,167,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,0,0,0,1,,12,9,,,01/24/2013 12:00:00 AM,01/24/2014 12:00:00 AM,01/24/2013 12:00:00 AM,New,,1,1,1,1,1,0,440,05/14/2013 12:00:00 AM
932,2014N-00008,Lisa's Nails & Skin,167,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,0,0,0,1,,10,9,,,01/24/2014 12:00:00 AM,01/24/2015 12:00:00 AM,01/16/2014 12:00:00 AM,Renewal,2013N-00013,1,1,1,1,1,0,400,05/14/2013 12:00:00 AM
933,2013N-00050,PS Nails & Spa,34,Gloucester,ST,Fenway,MA,2115,0,1,0,0,0,1,,5,9,,,04/22/2013 12:00:00 AM,04/22/2014 12:00:00 AM,04/22/2013 12:00:00 AM,New,,1,1,1,1,1,0,300,05/15/2013 12:00:00 AM
933,2014N-00057,PS Nails & Spa,34,Gloucester,ST,Fenway,MA,2115,0,1,0,0,0,1,,5,9,,,04/23/2014 12:00:00 AM,04/23/2015 12:00:00 AM,04/02/2014 12:00:00 AM,Renewal,2013N-00050,1,1,1,1,1,0,300,05/15/2013 12:00:00 AM
934,2012N-00107,Joi Salon And Spa,2,Atlantic,AV,North End-Downtown,MA,2110,0,1,0,1,1,1,,1,1,,,10/10/2012 12:00:00 AM,10/10/2013 12:00:00 AM,10/10/2012 12:00:00 AM,New,,1,1,1,1,1,0,100,10/18/2012 12:00:00 AM
934,2013N-00134,Joi Salon And Spa,2,Atlantic,AV,North End-Downtown,MA,2110,0,1,0,1,1,1,,1,1,,,10/11/2013 12:00:00 AM,10/11/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Renewal,2012N-00107,1,1,1,1,1,0,100,10/18/2012 12:00:00 AM
934,2014N-00140,Joi Salon And Spa,2,Atlantic,AV,North End-Downtown,MA,2110,0,1,0,1,1,1,,1,1,,,10/12/2014 12:00:00 AM,10/12/2015 12:00:00 AM,10/08/2014 12:00:00 AM,Renewal,2013N-00134,0,0,1,1,0,0,100,
935,2013N-00059,Elizabeth Grady,1,Winthrop,SQ,North End-Downtown,MA,2110,0,1,0,0,1,1,FACIAL SERVICES,1,1,,,05/15/2013 12:00:00 AM,05/15/2014 12:00:00 AM,05/15/2013 12:00:00 AM,New,,1,1,1,1,1,0,100,06/03/2013 12:00:00 AM
936,2013N-00072,Safar Coiffures,235,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,0,1,0,1,,2,1,,,07/13/2013 12:00:00 AM,07/13/2014 12:00:00 AM,06/19/2013 12:00:00 AM,Renewal,2012N-00059,0,1,1,1,0,0,100,06/27/2013 12:00:00 AM
936,2012N-00059,Safar Coiffures,235,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,0,1,0,1,,2,1,,,07/12/2012 12:00:00 AM,07/12/2013 12:00:00 AM,07/12/2012 12:00:00 AM,New,,0,0,1,1,0,0,100,06/27/2013 12:00:00 AM
936,2014N-00078,Safar Coiffures,235,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,0,1,0,1,,2,1,,,07/14/2014 12:00:00 AM,07/14/2015 12:00:00 AM,06/09/2014 12:00:00 AM,Renewal,2013N-00072,0,0,1,1,0,0,100,
937,2013N-00024,Lily's Nail And Waxing,102,Meridian,ST,East Boston,MA,2128,0,1,0,0,0,1,,3,2,,05/16/2013 12:00:00 AM,02/26/2013 12:00:00 AM,02/26/2014 12:00:00 AM,02/15/2013 12:00:00 AM,Renewal,,1,1,1,1,1,0,120,05/16/2013 12:00:00 AM
937,,Lily's Nail And Waxing,102,Meridian,ST,East Boston,MA,2128,0,1,0,0,0,1,,,,,05/16/2013 12:00:00 AM,,,12/03/2013 12:00:00 AM,,,0,0,0,0,0,0,,05/16/2013 12:00:00 AM
